WORD	NON_ESSENTIAL	Not
Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III (By similarity)	0	13
Essential cell division protein. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane (By similarity)	0	13
however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)	0	13
UPF0079 ATP-binding protein	0	13
DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	0	13
Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template (By similarity)	0	13
Enoyl- acyl-carrier-protein reductase NADH	0	13
rod shape-determining protein RodA	0	13
Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	0	13
it is also involved in inducing stable DNA replication during SOS response. It forms, in concert with DnaB protein and other prepriming proteins DnaC, N, N', N'' a prepriming protein complex on the specific site of the template DNA recognized by protein N' (By similarity)	0	13
fimbrial-like adhesin protein	0	13
Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	0	13
amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)	0	13
Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving both as a receptor for the preprotein-SecB complex and as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	0	13
Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	0	13
Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate. Also shows phosphatase, 2'- nucleotidase and 2',3'-cyclic phosphodiesterase activities. These phosphohydrolase activities are probably involved in the repair of the tRNA 3'-CCA terminus degraded by intracellular RNases (By similarity)	0	13
Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	0	13
This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA (By similarity)	0	13
Provides the (R)-glutamate required for cell wall biosynthesis (By similarity)	0	13
Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	0	13
Maltose O-acetyltransferase	0	13
50S ribosomal protein L10	0	13
This protein binds directly to 23S ribosomal RNA (By similarity)	0	13
Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC). Interaction with SRP-RNC leads to the transfer of the RNC complex to the Sec translocase for insertion into the membrane, the hydrolysis of GTP by both Ffh and FtsY, and the dissociation of the SRP-FtsY complex into the individual components (By similarity)	0	13
Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	0	13
Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell (By similarity)	0	13
30S ribosomal protein S9	0	13
threonyl-tRNA synthetase	0	13
Specifically methylates guanosine-37 in various tRNAs (By similarity)	0	13
Protein TsgA homolog	0	13
This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	0	13
Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	0	13
Transfers the gamma-phosphate of ATP to the 4'-position of a tetraacyldisaccharide 1-phosphate intermediate (termed DS-1- P) to form tetraacyldisaccharide 1,4'-bis-phosphate (lipid IVA) (By similarity)	0	13
Transcription elongation factor NusA	0	13
This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	0	13
Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)	0	13
One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	0	13
Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another (By similarity)	0	13
Condensation of UDP-2,3-diacylglucosamine and 2,3- diacylglucosamine-1-phosphate to form lipid A disaccharide, a precursor of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell (By similarity)	0	13
Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)	0	13
DNA polymerase III, epsilon subunit	0	13
30s ribosomal protein s16	0	13
Catalyzes the removal of elemental sulfur from cysteine to produce alanine (By similarity)	0	13
glycyl-tRNA synthetase, alpha subunit	0	13
Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	0	13
An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control (By similarity)	0	13
Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	0	13
Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	0	13
Phosphoribulokinase	0	13
30S ribosomal protein S2	0	13
Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	0	13
Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)	0	13
Signal peptidase I	0	13
Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	0	13
Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA (By similarity)	0	13
Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate (By similarity)	0	13
Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	0	13
This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	0	13
Required for insertion of 4Fe-4S clusters for at least IspG (By similarity)	0	13
One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	0	13
Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	0	13
Plays a critical role in the incorporation of lipoproteins in the outer membrane after they are released by the LolA protein (By similarity)	0	13
Peptidase M22 Glycoprotease	0	13
dna polymerase iii	0	13
50S ribosomal protein L27	0	13
Catalyzes the hydrolysis of N-succinyl-L,L- diaminopimelic acid (SDAP), forming succinate and LL-2,6- diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls (By similarity)	0	13
phosphoglycerate kinase	0	13
Involved in formation and maintenance of cell shape (By similarity)	0	13
Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	0	13
Necessary for normal cell division and for the maintenance of normal septation (By similarity)	0	13
The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	0	13
Catalyzes the ferrous insertion into protoporphyrin IX (By similarity)	0	13
First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	0	13
Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity)	0	13
Ferrous iron transport protein A	0	13
Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	0	13
Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives (By similarity)	0	13
Phosphatidylserine decarboxylase proenzyme	0	13
Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	0	13
phenylalanyl-tRNA synthetase beta subunit	0	13
adenylosuccinate lyase	0	13
Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus (By similarity)	0	13
Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein (By similarity)	0	13
Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)	0	13
The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)	0	13
GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	0	13
Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	0	13
3-Deoxy-D-manno-octulosonic-acid transferase	0	13
Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	0	13
Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	0	13
Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	0	13
Required, probably indirectly, for the hydroxylation of 2-octaprenylphenol to 2-octaprenyl-6-hydroxy-phenol, the fourth step in ubiquinone biosynthesis (By similarity)	0	13
Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP) (By similarity)	0	13
Replicative dna helicase	0	13
Aspartyl-tRNA synthetase	0	13
Rod shape-determining protein mreb	0	13
Plays a central role in chromosome condensation, segregation and cell cycle progression. Functions as a homodimer, which is essential for chromosome partition. Involved in negative DNA supercoiling in vivo, and by this means organize and compact chromosomes. May achieve or facilitate chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division (By similarity)	0	13
An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)	0	13
Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	0	13
glutaminyl-tRNA synthetase	0	13
Catalyzes the hydrolysis of the pyrophosphate bond of UDP-2,3-diacylglucosamine to yield 2,3-diacylglucosamine 1- phosphate (lipid X) and UMP (By similarity)	0	13
Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	0	13
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	0	13
DNA topoisomerase IV, subunit B	0	13
lipopolysaccharide transport periplasmic protein lptA	0	13
Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	0	13
One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	0	13
Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	0	13
Phosphopantothenoylcysteine decarboxylase	0	13
Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	0	13
Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	0	13
Catalyzes the sequential condensation of isopentenyl diphosphate (IPP) with (2E,6E)-farnesyl diphosphate (E,E-FPP) to yield (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-undecaprenyl diphosphate (di-trans,octa-cis-UPP). UPP is the precursor of glycosyl carrier lipid in the biosynthesis of bacterial cell wall polysaccharide components such as peptidoglycan and lipopolysaccharide (By similarity)	0	13
Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	0	13
Glycyl-tRNA synthetase beta subunit	0	13
This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance (By similarity)	0	13
One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	0	13
Involved in chromosome condensation, segregation and cell cycle progression. May participate in facilitating chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division. Not required for mini-F plasmid partitioning. Probably acts via its interaction with MukB and MukE. Overexpression results in anucleate cells. It has a calcium binding activity (By similarity)	0	13
Catalyzes the decarboxylation of 3-octaprenyl-4-hydroxy benzoate to 2-octaprenylphenol (By similarity)	0	13
Essential for recycling GMP and indirectly, cGMP (By similarity)	0	13
This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	0	13
This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)	0	13
thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	0	13
Catalyzes the reversible phosphorylation of UMP to UDP (By similarity)	0	13
The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	0	13
This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	0	13
Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD) (By similarity)	0	13
Binds together with S18 to 16S ribosomal RNA (By similarity)	0	13
Synthesis of 3-octaprenyl-4-hydroxybenzoate (By similarity)	0	13
Involved in the binding of tRNA to the ribosomes (By similarity)	0	13
Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin (By similarity)	0	13
Required for the translocation of lipopolysaccharide (LPS) from the inner membrane to the outer membrane (By similarity)	0	13
Phosphoribosyl pyrophosphate synthase	0	13
Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	0	13
ferritin	0	13
Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)	0	13
primosomal protein N''	0	13
Involved in the transcription termination process (By similarity)	0	13
Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	0	13
Catalyzes the formation of S-adenosylmethionine from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme (By similarity)	0	13
Inhibits RpoS proteolysis by regulating RssB activity, thereby increasing the stability of the sigma stress factor RpoS especially during phosphate starvation, but also in stationary phase and during nitrogen starvation. Its effect on RpoS stability is due to its interaction with RssB, which probably blocks the interaction of RssB with RpoS, and the consequent delivery of the RssB-RpoS complex to the ClpXP protein degradation pathway (By similarity)	0	13
Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs (By similarity)	0	13
GTP cyclohydrolase I	0	13
50S ribosomal protein L30	0	13
Catalyzes the conversion of GTP to 2,5-diamino-6- ribosylamino-4(3H)-pyrimidinone 5'-phosphate (DARP), formate and pyrophosphate (By similarity)	0	13
it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	0	13
50S ribosomal protein L17	0	13
glycerol-3-phosphate acyltransferase	0	13
Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA (By similarity)	0	13
inositol monophosphatase	0	13
histidyl-tRNA synthetase	0	13
arginyl-tRNa synthetase	0	13
Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)	0	13
One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	0	13
Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP) (By similarity)	0	13
Dna polymerase I	0	13
Rare lipoprotein B	0	13
1-acyl-sn-glycerol-3-phosphate acyltransferase	0	13
Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (By similarity)	0	13
Tetrahydrodipicolinate N-succinyltransferase	0	13
receptor for the septal ring structure, may anchor it to the inner-membrane (By similarity)	0	13
RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme (By similarity)	0	13
Pantothenic acid kinase	0	13
DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	0	13
Catalyzes the NADPH-dependent reduction of glutamyl- tRNA(Glu) to glutamate 1-semialdehyde (GSA) (By similarity)	0	13
Rod shape-determining protein MreD	0	13
Folate-binding protein involved in regulating the level of ATP-DnaA and in the modification of some tRNAs. It is probably a key factor in regulatory networks that act via tRNA modification, such as initiation of chromosomal replication (By similarity)	0	12
Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length (By similarity)	0	12
50s ribosomal protein l34	0	12
DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	0	12
glycine, betaine	0	12
Integral membrane protein mviN	0	12
One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it helps nucleate assembly of the platform of the 30S subunit by binding and bridging several RNA helices of the 16S rRNA (By similarity)	0	12
DNA polymerase III subunit psi	0	12
Phospho-2-dehydro-3-deoxyoctonate aldolase	0	12
Biotin-protein ligase	0	12
Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)	0	12
involved in the assembly of LPS in the outer leaflet of the outer membrane. Determines N-hexane tolerance and is involved in outer membrane permeability. Essential for envelope biogenesis (By similarity)	0	12
IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	0	12
Uncharacterized protein YjeJ	0	12
Non-specific O-methyltransferase that catalyzes the 2 O- methylation steps in the ubiquinone biosynthetic pathway (By similarity)	0	12
50S ribosomal protein L28	0	12
Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)	0	12
NH3-dependent NAD( ) synthetase	0	12
Uroporphyrinogen-III synthase	0	12
Binds directly to 16S ribosomal RNA (By similarity)	0	11
transcriptional activator CadC	0	11
50S ribosomal protein L29	0	11
biofilm-dependent modulation protein	0	11
protein with bipartite regulator domain	0	11
Outer membrane protease	0	10
Curli production assembly transport component CsgG	0	10
Catalyzes the dephosphorylation of heptose(II) of the outer membrane lipopolysaccharide core (By similarity)	0	10
peroxidase	0	10
Catalyzes the addition of a phosphoethanolamine moiety to the outer membrane lipopolysaccharide core (By similarity). Plays a role in the pathogenesis of E.coli meningitis. Required for invasion of E.coli K1 into brain microvascular endothelial cells (BMEC). Contributes to E.coli traversal across the blood- brain barrier	0	10
phage shock protein E	0	9
Transcriptional activatory protein CaiF	0	9
sugar hydrolase	0	9
system Galactitol-specific IIC component	0	9
Integrase core domain protein	0	9
Inner membrane protein YkgB	0	9
Microcompartments protein	0	9
osmotically inducible lipoprotein	0	9
phage repressor	0	9
Protein of unknown function (DUF2574)	0	9
UDP-galactopyranose mutase	0	8
Outer membrane channel protein that allows an efficient diffusion of low-molecular-weight solutes such as small sugars and tetraglycine. However, the specific substrate recognized by the OmpL channel is	0	8
Peptidase S24-like	0	8
Involved in the degradation and recycling of damaged RNA. It is itself a target for degradation by the ATP-dependent protease La (By similarity)	0	8
type III restriction-modification system	0	8
Competence damage-inducible protein A	0	8
Phosphotransferase System	0	8
Hok Gef family protein	0	7
Inherit from COG: lysozyme	0	7
Protein of unknown function (DUF1401)	0	7
phosphotransferase enzyme II, B component	0	7
tail fiber assembly	0	7
ATP-dependent RNA helicase-like protein	0	7
Superfamily I DNA	0	7
Complete genome	0	7
Protein of unknown function (DUF2627)	0	6
Ci repressor	0	6
Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues. This protein includes tyrosine phosphatase and GTPase activating protein (GAP) activities. After bacterial internalization, GAP mediates the reversal of the cytoskeletal changes induced by SopE. This function is independent of its tyrosine phosphatase activity, which remains unclear	0	6
pathogenicity island effector protein	0	6
FimE is one of the 2 regulatory proteins which control the phase variation of type 1 fimbriae in E.coli. These proteins mediate the periodic inversion of a 300bp DNA segment that harbors the promoter for the fimbrial structural gene, fimA. FimE switches fimA off	0	6
D-galactarate dehydratase / Altronate hydrolase, C terminus	0	6
Lysozyme inhibitor	0	6
RICIN	0	6
bacteriophage lambda Bor protein homolog	0	5
chitinase EC 3.2.1.14	0	5
Protein of unknown function (DUF2543)	0	5
AraC_E_bind	0	5
Inherit from NOG: Membrane	0	5
PTS system, mannitol-specific cryptic EIICB component	0	5
Fimbrial-like protein	0	5
Persistence to inhibition of murein or DNA biosynthesis regulatory protein	0	5
Transcriptional regulator RpiR	0	5
Protein of unknown function (DUF1120)	0	5
Inherit from proNOG: BNR Asp-box repeat protein	0	5
bacteriocin immunity	0	4
Sulfatase-modifying factor enzyme 1	0	4
TraT complement resistance	0	4
fimbrial-like protein YadC	0	4
mobilization protein	0	4
affects formate dehydrogenase-N	0	4
Positive regulator required for L-tartrate-dependent anaerobic growth on glycerol. Induces expression of the ttdA-ttdB- ygjE operon	0	4
HipA-like protein	0	4
host-nuclease inhibitor protein	0	4
IpaB/EvcA family	0	4
Inherit from COG: protein secretion by the type II secretion system	0	4
Protein of unknown function (DUF2799)	0	4
May play a regulatory role under conditions of derepressed gsp gene expression	0	4
Inherit from bactNOG: tetratricopeptide	0	4
Plasmid maintenance system antidote protein	0	4
Bacterial shufflon protein, N-terminal constant region	0	4
L-tryptophan indole-lyase	0	3
PTS system fructose subfamily transporter subunit IIC	0	3
Male sterility domain	0	3
conjugative transfer protein TraE	0	3
Galactosamine-specific PTS system enzyme IIB component	0	3
Inner membrane protein yieI	0	3
Galactoside O-acetyltransferase	0	3
Inner membrane protein yagU	0	3
swimming returnes to normal when residues 206-207 are both mutated to Ala. Overexpression also leads to a reduction in flagellar abundance and a 20-fold increase in c-di- GMP levels in vivo. Required for aminoglycoside-mediated induction of biofilm formation, it also plays a lesser role in biofilm production in response to other classes of translation inhibitors. The c-di-GMP produced by this enzyme up-regulates poly-GlcNAc production as well as the biofilm synthesis protein PgaD, although c-di-GMP is probably not the main inducing principle. Cyclic-di- GMP is a second messenger which controls cell surface-associated traits in bacteria	0	3
Inner membrane protein YgiZ	0	3
Protein of unknown function (DUF3491)	0	3
Macro domain	0	3
Recombinase	0	3
Transcriptional regulator, rpiR family	0	3
Peptidase A24A, prepilin type IV	0	3
Tryptophan transporter of low affinity	0	3
UPF0141 inner membrane protein yhbX	0	3
Polysaccharide metabolism	0	3
l-carnitine dehydratase bile acid-inducible protein F	0	3
Transcriptional regulatory protein, C terminal	0	3
Phage repressor protein	0	3
ABC transporter periplasmic-binding protein YphF	0	3
