WORD	ESSENTIAL	Not
DNA-binding transcriptional regulator DhaR	0	5
Inherit from proNOG: BNR Asp-box repeat protein	0	5
Conjugal transfer protein TrbI	0	4
auxin efflux carrier	0	4
other nucleotides such as ATP and GTP can not be utilized. Is also able to convert MPT to MCD in the absence of molybdate, however, with only one catalytic turnover	0	4
RecA RadA recombinase	0	4
DNA methylase	0	4
Inherit from bactNOG: helicase	0	4
Filamentation induced by cAMP protein fic	0	4
flagellar protein FliS	0	4
Magnesium transporter	0	4
Aldehyde ferredoxin oxidoreductase	0	4
bacteriocin immunity	0	4
Aspartate ornithine carbamoyltransferase	0	4
Holo-ACP synthase, malonate decarboxylase-specific	0	4
Catalyzes the hydrolysis of pseudouridine 5'-phosphate (PsiMP) to ribose 5-phosphate and uracil (By similarity)	0	4
malonate decarboxylase subunit beta	0	4
Nitrite reductase (NAD(P)H) large subunit	0	4
Sulfatase-modifying factor enzyme 1	0	4
PTS system N-acetylgalactosamine-specific transporter subunit IIB	0	4
tripartite ATP-independent periplasmic transporter, DctQ component	0	4
Alpha-mannosidase	0	4
TraT complement resistance	0	4
SpoVT_AbrB	0	4
Phosphotransferase system, lactose cellobiose-specific IIB subunit	0	4
methylase	0	4
Periplasmic binding protein component of Pn transporter	0	4
Could be part of an electron transfer system required for anaerobic carnitine reduction. Could be a 3Fe-4S cluster- containing protein	0	4
O-Methyltransferase	0	4
Short chain fatty acid transporter	0	4
Galactosamine-6-phosphate isomerase	0	4
Transporter, anion cation symporter (ACS) family protein	0	4
-transport system	0	4
malonate Decarboxylase Gamma Subunit	0	4
Protein PhsC homolog	0	4
Required for optimal acid stress protection. Exhibits a chaperone-like activity only at pH below 3 by suppressing non- specifically the aggregation of denaturated periplasmic proteins. Important for survival of enteric bacteria in the acidic environment of the host stomach. Also promotes the solubilization at neutral pH of proteins that had aggregated in their presence at acidic pHs. May cooperate with other periplasmic chaperones such as DegP and SurA	0	4
2-nitropropane dioxygenase	0	4
Inherit from proNOG: ATP-binding protein	0	4
drug resistance transporter, EmrB QacA subfamily	0	4
Toxic component of a toxin-antitoxin (TA) module. ChpB is a sequence-specific mRNA and (weak) tmRNA endoribonuclease that inhibits protein synthesis and induces bacterial stasis. Cleavage is independent of the ribosome. Cleavage occurs at ACY sequences where Y is not C. The endoribonuclease activity is not as strong as that of MazF. The endoribonuclease activity (a toxin) is inhibited by the labile cognate antitoxin ChpS. Toxicity results when the levels of ChpS decrease in the cell, leading to mRNA degradation. Both ChpS and ChpB probably bind to the promoter region of the chpSB operon to autoregulate their synthesis	0	4
Sorbose PTS component (Sorbose-permease PTS system IIA component)	0	4
transfer pilus assembly protein TraB	0	4
General secretion pathway protein J	0	4
Protein of unknown function (DUF1215)	0	4
Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1-P) (By similarity)	0	4
MurP, subunit of N-acetylmuramic acid PTS permease	0	4
D12 class N6 adenine-specific DNA methyltransferase	0	4
fimbrial-like protein YadC	0	4
mobilization protein	0	4
Inositol monophosphatase	0	4
Tail completion protein R	0	4
dihydrodipicolinate synthetase	0	4
Uncharacterized protein conserved in bacteria (DUF2345)	0	4
Pfam:Bug	0	4
Inherit from bactNOG: Endonuclease	0	4
malonate decarboxylase alpha subunit	0	4
chlorohydrolase aminohydrolase	0	4
plasmid transfer protein	0	4
Inherit from bactNOG: Transcriptional regulator	0	4
affects formate dehydrogenase-N	0	4
Positive regulator required for L-tartrate-dependent anaerobic growth on glycerol. Induces expression of the ttdA-ttdB- ygjE operon	0	4
Mannitol-specific cryptic phosphotransferase enzyme iia	0	4
Protein of unknown function (DUF2502)	0	4
Phage conjugal plasmid C-4 type zinc finger protein, TraR family	0	4
HipA-like protein	0	4
Protein of unknown function (DUF3343)	0	4
Inherit from COG: Fe-S-cluster oxidoreductase	0	4
Phenolic acid decarboxylase	0	4
Sulfite exporter TauE/SafE	0	4
Part of the ABC transporter complex BtuCDF involved in vitamin B12 import. Responsible for energy coupling to the transport system (By similarity)	0	4
Calcium-binding protein required for initiation of chromosome replication	0	4
S-methylmethionine transporter	0	4
Transferase	0	4
Protein of unknown function (DUF421)	0	4
oligogalacturonide lyase	0	4
Cellulose biosynthesis protein BcsF	0	4
Pectin acetylesterase	0	4
major tail subunit	0	4
DNA stabilization	0	4
Protein of unknown function (DUF2531)	0	4
SSS sodium solute transporter superfamily	0	4
ankyrin repeat protein YahD	0	4
conjugative transfer protein TraG	0	4
Protein of unknown function (DUF3486)	0	4
ABC-type nitrate sulfonate bicarbonate transport	0	4
lysis protein	0	4
AtP-binding protein	0	4
Sorbitol-6-phosphate 2-dehydrogenase	0	4
Repressor of phase-1 flagellin	0	4
host-nuclease inhibitor protein	0	4
IpaB/EvcA family	0	4
Major facilitator transporter	0	4
AsnC family transcriptional regulator	0	4
bifunctional aldehyde dehydrogenase enoyl-CoA hydratase	0	4
Inherit from COG: protein secretion by the type II secretion system	0	4
phage protein (Thought to be involved in host lysis)	0	4
Pfam:GspJ	0	4
Phosphotransferase system PTS, lactose cellobiose-specific IIA subunit	0	4
Phenylacetate-CoA oxygenase, PaaG subunit	0	4
phenylacetic acid degradation operon negative regulatory protein PaaX	0	4
Inherit from proNOG: ParB-like nuclease domain	0	4
this blockage is overcome by subsequent expression of antitoxin HigA. Overexpression causes cleavage of a number of mRNAs in a translation-dependent fashion, suggesting this is an mRNA interferase	0	4
Phage protein, HK97 gp10 family	0	4
DNA-binding transcriptional repressor PuuR	0	4
Bacteriophage regulatory protein	0	4
polar amino acid ABC transporter, inner membrane subunit	0	4
Homocysteine s-methyltransferase	0	4
Plasmid stabilization system	0	4
anti-terminator regulatory protein	0	4
Major facilitator superfamily transporter	0	4
Capsid protein of prophage	0	4
MerR family regulatory protein	0	4
Involved in the formation of 2-(5''-phosphoribosyl)-3'- dephosphocoenzyme-A, the prosthetic group of the acyl-carrier protein of the malonate decarboxylase (By similarity)	0	4
IS600 orf2	0	4
conjugative transfer protein TrbC	0	4
of 539 from GenPept.129 gb AAL57569.1 AF453441_53 (AF453441) transposase Escherichia coli	0	4
lipoprotein YafL	0	4
tail assembly chaperone	0	4
is629 orf1	0	4
Conjugal transfer protein TraD	0	4
Toxin, which has some hemolytic activity towards mammalian cells. Acts by forming a pore-like structure upon contact with mammalian cells	0	4
tautomerase	0	4
helix-turn-helix domain-containing protein	0	4
ANTAR domain-containing protein	0	4
Selenium-dependent molybdenum hydroxylase system protein, YqeB family	0	4
4-carboxy-4-hydroxy-2-oxoadipate aldolase oxaloacetate decarboxylase	0	4
drug resistance transporter EmrB QacA	0	4
PTS system, fructose-specific	0	4
D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	0	4
UPF0379 protein ybiM	0	4
P-loop domain protein	0	4
universal stress protein G	0	4
protein YnfO from qin prophage	0	4
Protein of unknown function (DUF2799)	0	4
Protein of unknown function (DUF465)	0	4
Lipopolysaccharide core biosynthesis protein RfaS	0	4
Uncharacterized protein yegR	0	4
replicase EC 2.7	0	4
with YgfM and YgfN forms a selenate reductase, which seems to catalyze the reduction of selenate to selenite	0	4
protein ybcN in lambdoid DLP12 prophage regi	0	4
Prokaryotic dksA/traR C4-type zinc finger	0	4
Electron transport protein	0	4
Tautomerase pptA	0	4
Probably a connector protein for RcsB C regulation of biofilm and acid-resistance, providing additional signal input into the two-component signaling pathway. May serve to stimulate biofilm maturation, via the Rcs phosphorelay. Regulates expression of genes involved in acid-resistance and biofilm formation, including the RcsB C two-component system. May be a non-specific DNA-binding protein that binds genes and or intergenic regions via a geometric recognition. Also confers resistance to H(2)O(2). Overexpression at 28 and 16 degrees Celsius increases the production of colanic acid, an exopolysaccharide and matrix component, and reduces adhesive curli fimbriae expression. Both of these effects require RcsB	0	4
Carboxypeptidase	0	4
peptidase C26	0	4
DoxX Family	0	4
Protein of unknown function (DUF935)	0	4
ATP-dependent Clp protease, proteolytic subunit	0	4
May play a regulatory role under conditions of derepressed gsp gene expression	0	4
Inherit from bactNOG: tetratricopeptide	0	4
nitrate ABC transporter	0	4
Subunit of malonate decarboxylase, it is an acyl carrier protein to which acetyl and malonyl thioester residues are bound via a 2'-(5''-phosphoribosyl)-3'-dephospho-CoA prosthetic group and turn over during the catalytic mechanism (By similarity)	0	4
Bacterial protein of unknown function (DUF905)	0	4
phenylacetic acid degradation protein	0	4
NAD(P)H dehydrogenase (quinone)	0	4
succinate dehydrogenase fumarate reductase, flavoprotein subunit	0	4
Inherit from proNOG: Sugar (Glycoside-Pentoside-hexuronide) transporter	0	4
transfer pilus assembly protein TraU	0	4
Inherit from COG: Glycosyl transferase, family 2	0	4
Pfam:Muc_lac_enz	0	4
Phenylacetate-CoA oxygenase, PaaI subunit	0	4
FAD NAD(P)-binding domain	0	4
Bacterial shufflon protein, N-terminal constant region	0	4
Inner membrane protein YmfA	0	4
fructose transport system kinase	0	3
lipopolysaccharide biosynthesis O-acetyl transferase	0	3
ATP-binding protein YghR	0	3
L-tryptophan indole-lyase	0	3
Flagellar hook-associated 2 domain-containing protein	0	3
Methylmalonyl-CoA mutase	0	3
ABC transporter periplasmic-binding protein YphF	0	3
Removes the 2'-phosphate from RNA via an intermediate in which the phosphate is ADP-ribosylated by NAD followed by a presumed transesterification to release the RNA and generate ADP- ribose 1''-2''-cyclic phosphate (APPR P). May function as an ADP- ribosylase (By similarity)	0	3
GGDEF family	0	3
Host-nuclease inhibitor protein Gam	0	3
PTS system fructose subfamily transporter subunit IIC	0	3
Antitoxin component of a toxin-antitoxin (TA) module. Functions as an mRNA interferase antitoxin	0	3
pyridoxal phosphate binding	0	3
IS150 protein InsA	0	3
NUDIX domain	0	3
ParB domain-containing protein nuclease	0	3
Uncharacterized BCR, YitT family COG1284	0	3
Domain of unknown function (DUF1845)	0	3
Protocatechuate 3,4-dioxygenase, beta	0	3
Inherit from COG: Membrane	0	3
Acetyltransferase GNAT Family	0	3
conjugative transfer protein TraE	0	3
Tape Measure Protein	0	3
transport system, permease	0	3
Flagellar hook-basal body complex protein FliE	0	3
gluconate transport system permease 3	0	3
UPF0339 protein	0	3
Lysine exporter protein (Lyse ygga)	0	3
Protein of unknown function (DUF1428)	0	3
bacteriophage N4 adsorption protein B	0	3
Glutathione transferase	0	3
chromosome partitioning-like protein	0	3
Galactosamine-specific PTS system enzyme IIB component	0	3
flagellar export protein FliJ	0	3
Putative mutase	0	3
Inner membrane protein yieI	0	3
quinone oxidoreductase	0	3
Arylsulfatase	0	3
Galactoside O-acetyltransferase	0	3
deoR family transcriptional regulator	0	3
Signal peptide protein	0	3
FlgN protein	0	3
Stage II sporulation protein	0	3
4-Carboxymuconolactone decarboxylase	0	3
Bacteriophage N4 receptor, outer membrane subunit	0	3
Protein of unknown function (DUF805)	0	3
3-carboxy-cis,cis-muconate cycloisomerase	0	3
Inner membrane protein yagU	0	3
pilL protein	0	3
Protein of unknown function (DUF2976)	0	3
Inner membrane protein yeaI	0	3
activator of Hsp90 ATPase 1 family protein	0	3
conjugative transfer protein TraC	0	3
Transcriptional regulator TetR family	0	3
ferredoxin-like protein	0	3
Inner membrane protein YeeR	0	3
swimming returnes to normal when residues 206-207 are both mutated to Ala. Overexpression also leads to a reduction in flagellar abundance and a 20-fold increase in c-di- GMP levels in vivo. Required for aminoglycoside-mediated induction of biofilm formation, it also plays a lesser role in biofilm production in response to other classes of translation inhibitors. The c-di-GMP produced by this enzyme up-regulates poly-GlcNAc production as well as the biofilm synthesis protein PgaD, although c-di-GMP is probably not the main inducing principle. Cyclic-di- GMP is a second messenger which controls cell surface-associated traits in bacteria	0	3
Adds the O-antigen on the glucose group of LPS	0	3
Gluconate 2-dehydrogenase	0	3
Competence-damaged protein	0	3
Inherit from COG: Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	0	3
Major pilin subunit	0	3
NADP oxidoreductase coenzyme F420-dependent	0	3
spore coat U domain-containing protein	0	3
ABC transporter permease protein YphD	0	3
Alpha-acetolactate decarboxylase	0	3
Addiction module toxin, Txe YoeB	0	3
YfaZ precursor	0	3
NAD-dependent epimerase dehydratase	0	3
Diaminobutyrate--2-oxoglutarate aminotransferase	0	3
Regulator of gluconate (Gnt) operon	0	3
adenylate kinase	0	3
MarR family transcriptional regulator	0	3
electron transfer flavoprotein subunit ygcQ	0	3
Lateral flagellar anti-sigma factor 28 protein	0	3
Polarity suppression	0	3
RecT family	0	3
Catalyzes the dehydration of methylthioribulose-1- phosphate (MTRu-1-P) into 2,3-diketo-5-methylthiopentyl-1- phosphate (DK-MTP-1-P) (By similarity)	0	3
Gluconate	0	3
Aminotransferase class I and II	0	3
4-oxalocrotonate tautomerase	0	3
uncharacterized protein YehQ	0	3
Inner membrane protein YgiZ	0	3
fimbrial-like protein YdeS	0	3
Protein of unknown function (DUF2635)	0	3
PAP2 superfamily	0	3
Peptidase M16 domain-containing protein	0	3
Protein of unknown function (DUF2946)	0	3
Lytic transglycosylase catalytic	0	3
6-aminohexanoate-dimer hydrolase	0	3
conjugative transfer protein TraI	0	3
IclR helix-turn-helix domain	0	3
Guanine deaminase	0	3
beta-galactosidase EC 3.2.1.23	0	3
domain-containing protein	0	3
rpiR family transcriptional regulator	0	3
Arsenical pump-driving ATPase	0	3
Domain of unknown function (DUF1852)	0	3
Pfam:DUF477	0	3
Carboxylyase-like protein	0	3
antirestriction protein	0	3
magnesium-protoporphyrin IX monomethyl ester anaerobic oxidative cyclase	0	3
flavin reductase domain protein	0	3
flavocytochrome C	0	3
Male sterility domain	0	3
Pfam:GSPII_IJ	0	3
Biofilm development protein YmgB/AriR	0	3
PH-inducible protein involved in stress response	0	3
CP4-6 prophage	0	3
Transcriptional regulator, rpiR family	0	3
ferredoxin-like protein YgcO	0	3
4-hydroxybenzoate 3-monooxygenase	0	3
Peptidase A24A, prepilin type IV	0	3
Deacylase	0	3
Lateral flagellar chaperone protein	0	3
Inherit from COG: Ankyrin Repeat	0	3
Flavin reductase domain protein FMN-binding protein	0	3
ABC transporter (permease)	0	3
Protein of unknown function (DUF3491)	0	3
Tryptophan transporter of low affinity	0	3
fimbrial-like protein YdeR	0	3
Pyrroloquinoline quinone biosynthesis protein D	0	3
Protein of unknown function (DUF3577)	0	3
yecA family	0	3
5-methylcytosine restriction system	0	3
regulation of transcription, DNA-dependent	0	3
recombination protein	0	3
gamma-glutamyltranspeptidase EC 2.3.2.2	0	3
Uncharacterized protein yfaT	0	3
isochorismatase hydrolase	0	3
RND efflux system, outer membrane lipoprotein, NodT	0	3
capsule polysaccharide export inner-membrane protein	0	3
Protocatechuate 4,5-dioxygenase	0	3
inner membrane component	0	3
Inherit from COG: endonuclease exonuclease phosphatase	0	3
gluconate 2-dehydrogenase	0	3
UPF0141 inner membrane protein yhbX	0	3
Polysaccharide metabolism	0	3
Involved in glutamate-dependent acid resistance. Imports glutamate inside the cell while simultaneously exporting to the periplasm the GABA produced by GadA and GadB. The gad system helps to maintain a near-neutral intracellular pH when cells are exposed to extremely acidic conditions. The ability to survive transit through the acidic conditions of the stomach is essential for successful colonization of the mammalian host by commensal and pathogenic bacteria	0	3
DinI-like protein in Retron EC67	0	3
Pfam:DUF1527	0	3
is1 orf1	0	3
Rieske 2Fe-2S domain protein	0	3
Phosphotransferase	0	3
copper resistance protein	0	3
l-carnitine dehydratase bile acid-inducible protein F	0	3
Phage repressor protein	0	3
Swarming motility protein YbiA	0	3
Transcriptional regulatory protein, C terminal	0	3
protocatechuate 3,4-dioxygenase, alpha	0	3
salicylate synthase Irp9	0	3
HTH-type transcriptional regulator YjhI	0	3
Catalyzes 2 different reactions between oxygene and the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK-MTPene) depending upon the metal bound in the active site. Fe-containing acireductone dioxygenase (Fe-ARD) produces formate and 2-keto-4- methylthiobutyrate (KMTB), the alpha-ketoacid precursor of methionine in the methionine recycle pathway. Ni-containing acireductone dioxygenase (Ni-ARD) produces methylthiopropionate, carbon monoxide and formate, and does not lie on the methionine recycle pathway (By similarity)	0	3
Transcription regulator involved in mid-term, stationary-phase viability under nitrogen starvation. Might control expression of the salvage pathways or in some other way repress the recycling of nucleobases to nucleic acids and enhance their use as general nitrogen sources during nitrogen-limited growth	0	3
inner membrane metabolite transport protein YgcS	0	3
Uncharacterized protein yfaA	0	3
Xanthine dehydrogenase Fad-binding subunit	0	3
accessory colonization factor AcfD	0	3
Zn-dependent hydrolase of the beta-lactamase fold	0	3
Catalyzes the transfer of the CoA moiety from formyl-CoA to oxalate (By similarity)	0	3
relaxase	0	3
Electron transfer flavoprotein-quinone	0	3
uncharacterized protein ydcA	0	3
MobA MobL family protein	0	3
Yersiniabactin biosynthetic protein YbtU	0	3
Protein of unknown function (DUF523)	0	3
Glcg protein	0	3
Sensor Signal Transduction Histidine Kinase	0	3
Hydrolyzes cytidine or uridine to ribose and cytosine or uracil, respectively. Has a clear preference for cytidine over uridine. Strictly specific for ribonucleosides (By similarity)	0	3
Fic/DOC family	0	3
Inner membrane protein yqcE	0	3
Glycerol-3-phosphate cytidylyltransferase	0	3
NIPSNAP	0	3
DNA-damage-inducible protein d	0	3
Flagellin domain-containing protein	0	3
Protein of unknown function (DUF3262)	0	3
Ankyrin repeat	0	3
Iron-sulfur cluster binding protein	0	3
ATP-binding protein yghS	0	3
SMC domain protein	0	3
periplasmic solute binding protein	0	3
Hemolysin activator protein	0	3
Beta-glucuronidase	0	3
Glycosyl transferases group 1	0	3
Aconitase C-terminal domain	0	3
with YgfK and YgfM forms a selenate reductase, which seems to catalyze the reduction of selenate to selenite	0	3
Uncharacterized protein yaiO	0	3
Potassium channel protein	0	3
Iron-chelating periplasmic-binding protein	0	3
stability partitioning protein	0	3
Inner membrane protein yghQ	0	3
electron transfer flavoprotein subunit ygcR	0	3
Polyphosphate	0	3
oxidoreductase ygcW	0	3
Type VI secretion system effector, Hcp1 family	0	3
Domain of unknown function DUF87	0	3
Predicted membrane protein (DUF2254)	0	3
Large extracellular alpha-helical protein	0	3
HTH_MARR	0	3
Amino acid aldolase or racemase	0	3
Protein of unknown function (DUF1272)	0	3
Protein of unknown function (DUF1627)	0	3
Chaperonin	0	3
Carbohydrate-selective porin OprB	0	3
UPF0043 inner membrane protein ydjZ	0	3
Pfam:YadA	0	3
Putative prophage tail fibre C-terminus	0	3
uncharacterized protein ydjY	0	3
OmpA family	0	3
Uncharacterized protein YegK	0	3
FGGY family of carbohydrate kinases, N-terminal domain	0	3
dehydrogenase subunit	0	3
Outer membrane protein induced after carbon starvation	0	3
Functions as a holding molecular chaperone (holdase) which stabilizes unfolding intermediates and rapidly releases them in an active form once stress has abated. Plays an important role in protecting cells from severe heat shock and starvation, as well as in acid resistance of stationary-phase cells. It catalyzes the conversion of methylglyoxal (MG) to D-lactate in a single glutathione (GSH)-independent step (By similarity)	0	3
Phage Mu protein F like protein	0	3
oxalyl-CoA decarboxylase	0	3
Glycosyl hydrolase family 25	0	3
Transcriptional regulator, MarR family	0	3
ABC transporter periplasmic substrate-binding protein	0	3
polysialic acid transport protein kpsm	0	3
transposase, IS605 OrfB family	0	3
Protein of unknown function (DUF2955)	0	3
Flagellar biosynthesis protein FliP	0	3
Removes 5-oxoproline from various penultimate amino acid residues except L-proline (By similarity)	0	3
Antitermination protein Q	0	3
flagellar basal body P-ring biosynthesis protein	0	3
a PrlF mutation induces the activity of the Lon protease, and a Lon-deficient strain suppresses the phenotype conferred by the PrlF mutation	0	3
Type VI secretion protein IcmF	0	3
Phenylacetate-CoA oxygenase reductase, PaaK subunit	0	3
Allophanate hydrolase, subunit 1	0	3
Glycolate oxidase iron-sulfur subunit	0	3
these effects are overcome by concomitant expression of antitoxin SohA (PrlF). Massive overexpression is toxic. Unlike most other characterized TA systems degrades rRNA, and co-folding of the proteins is necessary in vitro for inhibition of the RNase activity. It is not known if it has any sequence-specificity. Acts as a transcription factor. The YhaV PrlF complex binds the prlF-yhaV operon, probably negatively regulating its expression	0	3
Class II aldolase	0	3
Inherit from COG: LVIVD repeat protein	0	3
NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. The first step is catalyzed by NqrF, which accepts electrons from NADH and reduces ubiquinone-1 to ubisemiquinone by a one-electron transfer pathway (By similarity)	0	3
cytochrome c biogenesis protein	0	3
ATP-binding protein yghT	0	3
Mg(2 ) transport ATPase	0	3
Type I site-specific deoxyribonuclease	0	3
Uncharacterized conserved protein (DUF2132)	0	3
Protein of unknown function (DUF2895)	0	3
F pilus assembly Type-IV secretion system for plasmid transfer	0	3
with YgfK and YgfN forms a selenate reductase, which seems to catalyze the reduction of selenate to selenite	0	3
This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon	0	3
AIG2-like family	0	3
Iron-regulated membrane protein	0	3
7alpha-hydroxysteroid dehydrogenase	0	3
malate synthase G	0	3
immunity protein	0	3
transcriptional regulator DeoR family	0	3
SbmA/BacA-like family	0	3
Protein of unknown function DUF2620	0	3
CcdA protein	0	3
ATPase domain protein	0	3
Uncharacterized BCR, COG1636	0	3
haloacid dehalogenase-like hydrolase	0	3
Transketolase, C-terminal domain	0	3
DNA-binding transcriptional regulator GlcC	0	3
isomerase B	0	3
Domain of unknown function (DUF1877)	0	3
Symporter	0	3
fimbrial-like protein ydeQ	0	3
CoA-transferase subunit B	0	3
DEAD DEAH box helicase domain protein	0	3
protein tyrosine serine phosphatase	0	3
rhamnose ABC transporter, periplasmic rhamnose-binding protein	0	3
Macro domain	0	3
DNA gyrase subunit B GyrB	0	3
3-oxoadipate enol-lactonase	0	3
uncharacterized protein ymgC	0	3
Bifunctional enzyme that catalyzes the enolization of 2,3-diketo-5-methylthiopentyl-1-phosphate (DK-MTP-1-P) into the intermediate 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate (HK-MTPenyl-1-P), which is then dephosphorylated to form the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK-MTPene) (By similarity)	0	3
glycolate oxidase FAD binding subunit	0	3
Peptide synthetase	0	3
PfkB domain protein	0	3
Aromatic amino acid	0	3
LmbE family	0	3
PTS system lactose cellobiose family IIC subunit	0	3
arsR family transcriptional regulator	0	3
Catalyzes a trans-dehydration via an enolate intermediate (By similarity)	0	3
colanic acid biosynthesis acetyltransferase wcaB	0	3
May be involved in the transport of PQQ or its precursor to the periplasm (By similarity)	0	3
TonB-dependent heme hemoglobin receptor family protein	0	3
l-lysine 6-monooxygenase	0	3
ApbE family lipoprotein	0	3
Helix-turn-helix domain, rpiR family	0	3
Aldehyde dehydrogenase	0	3
Protein of unknown function (DUF1498)	0	3
Transcriptional regulator MerR family	0	3
Part of a multidrug resistance efflux system that confers resistance to compounds such as rhodamine 6G, erythromycin, doxorubicin, ethidium bromide, TPP, SDS, deoxycholate, crystal violet and benzalkonium	0	3
Pfam:DUF583	0	3
cytochrome C	0	3
2-dehydro-3-deoxy-6-phosphogalactonate aldolase	0	3
inner-membrane translocator	0	2
Glycosyl transferase family protein	0	2
Carboxymuconolactone decarboxylase family	0	2
Pfam:FAE_3-kCoA_syn1	0	2
Inherit from proNOG: Exodeoxyribonuclease VIII	0	2
Residues 9 to 151 of 151 are 98.60 pct identical to residues 1 to 143 of 143 from GenPept.129 gb AAK00476.1 (AF200692)	0	2
rhs family	0	2
lyase containing HEAT-repeat	0	2
Pfam:DUF403	0	2
Phage terminase, large subunit	0	2
Molybdenum cofactor biosynthesis protein F	0	2
Uncharacterized conserved protein (DUF2164)	0	2
N-6 DNA Methylase	0	2
short-chain dehydrogenase	0	2
Pfam:GSPII_E	0	2
phosphoesterase, PA-phosphatase related protein	0	2
inner membrane protein YiaW	0	2
metal-dependent phosphohydrolase, HD subdomai	0	2
Inherit from proNOG: Integrase catalytic subunit	0	2
Transposase IS3 IS911 family protein	0	2
Inherit from proNOG: ATP-dependent OLD family endonuclease	0	2
Protein of unknown function (DUF1349)	0	2
Structural protein	0	2
WalW protein	0	2
fimbrial chaperone	0	2
Inherit from bactNOG: tail fiber protein	0	2
Phage minor tail protein	0	2
selenoprotein W-related protein	0	2
binding-protein-dependent transport systems inner membrane	0	2
Alpha Beta	0	2
Metalloprotease	0	2
Resolvase	0	2
dehydrogenase, E1 component	0	2
Bacterial Ig-like domain (group 2)	0	2
catechol 1,2-dioxygenase	0	2
Demethylmenaquinone methyltransferase	0	2
Inherit from COG: Dynamin family	0	2
carboxymuconolactone decarboxylase	0	2
Part of the multicomponent 3-phenylpropionate dioxygenase. Converts 3-phenylpropionic acid (PP) and cinnamic acid (CI) into 3-phenylpropionate-dihydrodiol (PP-dihydrodiol) and cinnamic acid-dihydrodiol (CI-dihydrodiol), respectively (By similarity)	0	2
C4-dicarboxylate transporter	0	2
P22 coat protein - gene protein 5	0	2
Ferric transporter ATP-binding subunit	0	2
YceI family	0	2
Inherit from bactNOG: Sugar (Glycoside-Pentoside-hexuronide) transporter	0	2
DedA family	0	2
mismatch repair	0	2
Protein of unknown function (DUF2770)	0	2
GNAT family	0	2
Aldo/keto reductase family	0	2
Toxic component of a toxin-antitoxin (TA) module. Overexpression results in inhibition of growth in liquid cultures	0	2
GtrA-like protein	0	2
Phage Terminase	0	2
Inherit from COG: Antirepressor	0	2
Heme iron utilization protein	0	2
Protein of unknown function (DUF1133)	0	2
S-adenosyl-l-methionine hydroxide adenosyltransferase	0	2
PilT protein	0	2
Silver binding protein	0	2
Inherit from proNOG: ASCH	0	2
Dehydrogenase E1 component	0	2
General secretion pathway protein I	0	2
transporter, drug metabolite exporter family	0	2
synthase III	0	2
Putative sugar diacid recognition	0	2
Uncharacterized protein conserved in bacteria (DUF2236)	0	2
E1 component, alpha subunit	0	2
Protein of unknown function (DUF1525)	0	2
Adenylate-forming enzyme	0	2
Domain of unknown function (DUF1910)	0	2
General secretion pathway protein	0	2
Cellulose synthase operon protein D	0	2
Type III secretion needle MxiH like	0	2
regulator (LysR family)	0	2
Sucrose-6F-phosphate phosphohydrolase	0	2
Regulatory protein UhpC	0	2
Protein of unknown function (DUF541)	0	2
CDP-alcohol phosphatidyltransferase	0	2
Transglutaminase	0	2
flavin oxidoreductase	0	2
Mu-like prophage FluMu protein	0	2
type I restriction enzyme	0	2
selenium-binding protein YdfZ	0	2
arabinogalactan endo-1,4-beta-galactosidase	0	2
ABC transport system periplasmic binding component	0	2
Pfam:Transposase_34	0	2
Protein of unknown function (DUF2756)	0	2
membrane component	0	2
YCII-related	0	2
K03382 hydroxyatrazine ethylaminohydrolase EC 3.5.99.3	0	2
Phage NinH protein	0	2
plasmid partition ParA protein	0	2
Pfam:SirA	0	2
Inherit from proNOG: Nad-dependent epimerase dehydratase	0	2
HicB family	0	2
Short-chain dehydrogenase reductase SDR	0	2
Transporter, hydrophobe amphiphile efflux-1 (HAE1) family	0	2
Phosphonate ABC transporter, periplasmic phosphonate binding protein	0	2
Inherit from proNOG: tail fiber protein	0	2
Signal transduction protein pmrD	0	2
Semialdehyde dehydrogenase, dimerisation domain	0	2
Rhodanese-like protein	0	2
TraX protein	0	2
Domain of unknown function (DUF1834)	0	2
Branched-chain amino acid transport system / permease component	0	2
Protein of unknown function (DUF539)	0	2
D-methionine transport system permease protein	0	2
aminotransferase class V	0	2
This enzyme is an effector of chloramphenicol resistance in bacteria (By similarity)	0	2
PHB	0	2
permease YjgP YjgQ	0	2
Universal stress protein family	0	2
Phosphodiesterase	0	2
type 1 fimbrial protein	0	2
Inherit from bactNOG: serine protease	0	2
Inherit from proNOG: pep phosphonomutase	0	2
glyoxalase bleomycin resistance protein	0	2
Ethanolamine utilisation - propanediol utilisation	0	2
major head subunit	0	2
SMP-30/Gluconolaconase/LRE-like region	0	2
