WORD	BeneficialLoss	Not
ribosylhomocysteine	2	0
sufbcd	2	0
upf0114	2	0
fino	2	0
kilodalton	2	0
ybhc	2	0
funcion	2	0
dihydroxyphenyl	2	0
rhsc	2	0
ynfa	2	0
sandwich	2	0
ei24	2	0
arabinitol	2	0
meta	2	0
rimn	2	0
higb	2	0
duf329	2	0
duf490	2	0
into	2	0
waay	2	0
sifa	2	0
maintaining	2	0
yfcf	2	0
phosphorylating	2	0
nudf	2	0
phytanoyl	2	0
cots	2	0
l31p	2	0
aicarft	2	0
thymine	2	0
ydfh	2	0
trnagln	2	0
cdgr	2	0
yvdt	2	0
ciob	2	0
chux	2	0
yiid	2	0
duf3260	2	0
cpa1	2	0
arabino	2	0
flhdc	2	0
yhdj	2	0
msmeg	2	0
yban	2	0
ymcb	2	0
rsxe	2	0
sorbosone	2	0
hppk	2	0
pare	2	0
arsenite	2	0
yhdy	2	0
stm4217	2	0
ccda	2	0
daacs	2	0
duf412	2	0
duf937	2	0
yhei	2	0
duf418	2	0
peracid	2	0
prea	2	0
epsm	2	0
duf2058	2	0
yghq	2	0
tigr01033	2	0
rcsbc	2	0
duf488	2	0
ma1618	2	0
murnac	2	0
fadm	2	0
hild	2	0
yidg	2	0
rsxa	2	0
hydroxymethyldihyropteridine	2	0
phosphokinase	2	0
duf3300	2	0
upf0304	2	0
tigr00104	2	0
ca2+	2	0
yjdl	2	0
mazf	2	0
g2445	2	0
hecb	2	0
selb	2	0
meshwork	2	0
palmitoyl	2	0
yedr	2	0
hydroxymethylpterin	2	0
duf414	2	0
ntab	2	0
duf1418	2	0
u1939	2	0
proten	2	0
dichlorophenolindophenol	2	0
enhancer	2	0
f390	2	0
melr	2	0
cyclohexanecarboxylate	2	0
m24b	2	0
hydroxylaminopurine	2	0
desaturase	2	0
ultra	2	0
alkaloid	2	0
stresses	2	0
xanq	2	0
preq	2	0
[ssu	2	0
modulates	2	0
r478	2	0
yjgf	2	0
mnme	2	0
kcpa	2	0
ygbb	2	0
mgta	2	0
mulitfunctional	2	0
pglz	2	0
kojibiose	2	0
duf1479	2	0
hisp	2	0
yejf	2	0
norm	2	0
ruffling	2	0
duf330	2	0
source	2	0
methyluridine	2	0
duf3582	2	0
corrector	2	0
zuotin	2	0
yidh	2	0
mdlb	2	0
ydjm	2	0
duf3412	2	0
hemoglobins	2	0
rshc	2	0
nodulin	2	0
deod	2	0
purp	2	0
tigr00251	2	0
deficient	2	0
yrbf	2	0
gumn	2	0
eptb	2	0
aminoalkylphosphonic	2	0
gabt	2	0
mgsr	2	0
duf1338	2	0
yhbc	2	0
yscl	2	0
cyod	2	0
methylmalonate	2	0
duf2766	2	0
pyrroloquinoline	2	0
tnsb	2	0
dipyromethane	2	0
trna1	2	0
[acetylating	2	0
todx	2	0
potein	2	0
unfoldase	2	0
yqaa	2	0
trehalohydrolase	2	0
yihi	2	0
badm	2	0
ygiq	2	0
yeast	2	0
acfc	2	0
[symmetrical	2	0
kae1	2	0
fuma	2	0
transciptional	2	0
duf2620	2	0
duf416	2	0
ccsb	2	0
0565	2	0
gspii	2	0
duf205	2	0
duf2158	2	0
yaiy	2	0
duf1311	2	0
duf1342	2	0
antiport	2	0
vacb	2	0
galactosid	2	0
mdcb	2	0
yuso	2	0
yjdc	2	0
ybal	2	0
clca	2	0
bcra	2	0
duf752	2	0
yjiy	2	0
rsmf	2	0
upf0061	2	0
cog1649	2	0
transmission	2	0
ytfq	2	0
phosphodiester	2	0
thermolabile	2	0
organiser	2	0
hydroxymethyldihydropteridi	2	0
gp16	2	0
ycgj	2	0
methylpyrimidine	2	0
duf2233	2	0
isomeroreductase	2	0
csdl	2	0
fhac	2	0
xanp	2	0
duf528	2	0
lmo0785	2	0
ldcc	2	0
apn1	2	0
cmnm	2	0
ytaf	2	0
yhbh	2	0
dihydrodiol	2	0
yghb	2	0
yecn	2	0
pduj	2	0
bovine	2	0
znta	2	0
yebe	2	0
csrc	2	0
functionally	2	0
rssa	2	0
adenylyl	2	0
duf3418	2	0
insulinase	2	0
stm1005	2	0
sthd	2	0
yhhy	2	0
duf480	2	0
ydco	2	0
stm2584	2	0
duf3828	2	0
tesb	2	0
acek	2	0
rhsd	2	0
yddm	2	0
molybdenumtransferase	2	0
tigr00258	2	0
ulad	2	0
l17e	2	0
polyphenol	2	0
ldrd	2	0
norvw	2	0
nmt1	2	0
upf0207	2	0
duf1722	2	0
desufuration	2	0
mmge	2	0
yghu	2	0
galactosidases	2	0
mats	2	0
organophosphate	2	0
dolichyl	2	0
gcs2	2	0
yheo	2	0
oxopent	2	0
poxa	2	0
phers	2	0
snf2	2	0
leading	2	0
duf3592	2	0
ompp1	2	0
duf496	2	0
ycft	2	0
oxygenases	2	0
yeiu	2	0
hydrolysing	2	0
shea	2	0
dihydroxybenzoyltransferase	2	0
duf548	2	0
citf	2	0
frmb	2	0
amia	2	0
ydjc	2	0
60kd	2	0
prgk	2	0
moez	2	0
cog1671	2	0
pdxb	2	0
phyh	2	0
yiht	2	0
dimethylase	2	0
prow	2	0
qsee	2	0
phnc	2	0
czca	2	0
pol2	2	0
impchase	2	0
glgb	2	0
duf2279	2	0
phosphoribosylcarboxyaminoimidazole	2	0
pcak	2	0
l23e	2	0
grca	2	0
cxxc	2	0
duf328	2	0
duf336	2	0
yoeb	2	0
rpb1	2	0
cog1678	2	0
ssub	2	0
duf520	2	0
aaex	2	0
integron	2	0
dacc	2	0
diphospho	2	0
hpnk	2	0
yedy	2	0
duf2541	2	0
escape	2	0
rhtb	2	0
zeta	2	0
lumazine	2	0
flavodoxins	2	0
ypde	2	0
tora	2	0
yqab	2	0
taud	2	0
phosphoribosylaminomethyl	2	0
yohc	2	0
duf1469	2	0
dinuclear	2	0
l11p	2	0
kilr	2	0
sufs	2	0
yvtn	2	0
imelysin	2	0
duf462	2	0
duf519	2	0
ybjo	2	0
cc2985	2	0
duf444	2	0
duf3815	2	0
rlmh	2	0
solanesyl	2	0
duf890	2	0
contrahelicase	2	0
msrb	2	0
aids	2	0
osme	2	0
yigg	2	0
naphthoyl	2	0
l18e	2	0
h2th	2	0
duf3343	2	0
aquaglyceroporin	2	0
silent	2	0
duf1040	2	0
paar	2	0
hint	2	0
tigr01212	2	0
kdotransferase	2	0
duf2496	2	0
yqji	2	0
holc	2	0
lyss	2	0
yfbr	2	0
acylhydrolase	2	0
bira	2	0
cpae	2	0
dihydrolipoyltransacetylase	2	0
ybev	2	0
yehu	2	0
ybba	2	0
pspg	2	0
ydde	2	0
kpta	2	0
arginosuccinate	2	0
ni2+	2	0
decarboxylate	2	0
yejk	2	0
yegt	2	0
isopropyl	2	0
duf1814	2	0
yajl	2	0
cuta1	2	0
ybjp	2	0
mlaf	2	0
tigr00103	2	0
ester	2	0
polymerisation	2	0
yhak	2	0
ptide	2	0
sgbh	2	0
wcac	2	0
stm2739	2	0
4hydroxybenzoate	2	0
stm4208	2	0
endosomal	2	0
rhmt	2	0
epithelial	2	0
ycad	2	0
spase	2	0
yeea	2	0
signature	2	0
znub	2	0
octanoyltransferase	2	0
acireductone	2	0
stm2708	2	0
destabilizing	2	0
sa1530	2	0
lyttr	2	0
yfdc	2	0
differentiation	2	0
doxorubicin	2	0
nudj	2	0
1470	2	0
duf2498	2	0
heptulosonate	2	0
rpb2	2	0
first	2	0
yfcg	2	0
duf1307	2	0
ygjv	2	0
yhhj	2	0
duf2545	2	0
cioa	2	0
rlpb	2	0
m03a	2	0
yjig	2	0
ssdna	2	0
heptaprenyl	2	0
stm0907	2	0
yfnb	2	0
ybhr	2	0
enterotoxin	2	0
bestrophin	2	0
folm	2	0
duf646	2	0
badf	2	0
taue	2	0
kpsd	2	0
yhhx	2	0
phzc	2	0
duf1100	2	0
pora	2	0
ywqf	2	0
ptsp	2	0
folding	2	0
duf1287	2	0
adenylylsulphate	2	0
dimethylmalate	2	0
exoribonucleases	2	0
duf3168	2	0
ybht	2	0
mglb	2	0
ssna	2	0
uvrc	2	0
tnsc	2	0
rnfh	2	0
stm1045	2	0
duf997	2	0
elfa	2	0
seventeen	2	0
isde	2	0
ybhn	2	0
mg1835	2	0
drra	2	0
spar	2	0
inducing	2	0
reactive	2	0
duf2065	2	0
ergot	2	0
yral	2	0
yejm	2	0
uxua	2	0
diketogulonate	2	0
glrr	2	0
ftsp	2	0
pila	2	0
pric	2	0
upf0047	2	0
fructofuranosidase	2	0
uniprot	2	0
rubidium	2	0
glgx	2	0
expressed	2	0
nqr2	2	0
[menaquinone	2	0
confers	2	0
mntb	2	0
enoate	2	0
infection	2	0
duf485	2	0
organizer	2	0
network	2	0
mepa	2	0
duf1428	2	0
clpxp	2	0
lysx	2	0
wcab	2	0
ydgj	2	0
stm4207	2	0
extradiol	2	0
cas5	2	0
mukf	2	0
m3psi	2	0
thiq	2	0
ngg1p	2	0
lptd	2	0
yhjx	2	0
ywpj	2	0
duf441	2	0
tigr01490	2	0
mcbr	2	0
trub	2	0
rv2477c	2	0
ydcz	2	0
dim6	2	0
abc1	2	0
oligoketide	2	0
rlmd	2	0
caudovirus	2	0
duf445	2	0
aega	2	0
0540	2	0
hybe	2	0
yqaj	2	0
target	2	0
upf0079	2	0
duf1398	2	0
ksga	2	0
yjir	2	0
duf1212	2	0
mycolic	2	0
rhaa	2	0
pcrf	2	0
kaic	2	0
pbpra1643	2	0
cone	2	0
histidinal	2	0
huph	2	0
znuc	2	0
aec78	2	0
aec77	2	0
ybjl	2	0
exsb	2	0
ybia	2	0
gdsl	2	0
ygdk	2	0
duf465	2	0
2g17970	2	0
fadj	2	0
maum	2	0
polyhedral	2	0
wzxc	2	0
ptsa	2	0
oxa1ec	2	0
free	2	0
duf258	2	0
asst	2	0
yjbr	2	0
insf	2	0
duf423	2	0
methylthioribulose	2	0
wd40	2	0
yjdf	2	0
1207	2	0
kdsc	2	0
yjhg	2	0
yedv	2	0
ompab	2	0
thi5	2	0
taf12	2	0
dacd	2	0
didehydrogluconate	2	0
yfex	2	0
upf0225	2	0
acetylmannosaminyltransferase	2	0
ybed	2	0
ycjo	2	0
lsrf	2	0
tigr00043	2	0
aara	2	0
cpsase	2	0
smpb	2	0
inactivating	2	0
phnb	2	0
parp	2	0
yrbi	2	0
neopullulanase	2	0
fusogenic	2	0
znua	2	0
duf1956	2	0
epsc	2	0
accumulation	2	0
duf542	2	0
duf493	2	0
cbid	2	0
sbal	2	0
paired	2	0
ileal	2	0
ddpc	2	0
duf307	2	0
quercetin	2	0
yqxd	2	0
duf2686	2	0
duf1315	2	0
yfcl	2	0
yecd	2	0
ybic	2	0
ulaa	2	0
homocystein	2	0
lysw	2	0
isopropylammelide	2	0
s20e	2	0
upf0081	2	0
duf421	2	0
restart	2	0
lyzozyme	2	0
duf2238	2	0
duf533	2	0
oxononadienedioate	2	0
duf3820	2	0
iscro1	1	64
mdtj	1	5
prooduction	1	4
galactosyl	1	3
hcha	1	3
cita	1	3
aluminum	1	3
rfbh	1	3
galactopyranose	1	3
maats	1	3
metq	1	2
yiao	1	2
uspg	1	2
taba	1	2
yagg	1	2
raia	1	2
hsds	1	2
uidc	1	2
sope2	1	2
epsh1	1	2
duf2931	1	2
aig2	1	2
yjbe	1	2
dextransucrase	1	2
duf2569	1	2
foca	1	2
stcd	1	2
stas	1	2
duf417	1	2
duf2629	1	2
lrha	1	2
mgtc	1	2
duf1813	1	2
fkpa	1	2
duf2002	1	2
duf1422	1	2
ybjm	1	2
yiab	1	1
walr	1	1
ygji	1	1
mcrc	1	1
yihg	1	1
metn	1	1
a24a	1	1
mxan	1	1
filamentous	1	1
duf882	1	1
duf494	1	1
yijd	1	1
destabilizer	1	1
yico	1	1
repeated	1	1
is2a	1	1
duf477	1	1
tnab	1	1
entry	1	1
duf1481	1	1
hoka	1	1
tigr00257	1	1
pdhr	1	1
alae	1	1
0241	1	1
pppa	1	1
broad	1	1
yhjb	1	1
cog1399	1	1
recbcd	1	1
c551	1	1
ilvb	1	1
irap	1	1
rpon	1	1
yjjq	1	1
proteasome	1	1
rhog	1	1
wzzb	1	1
ydin	1	1
stcb	1	1
hyaluronan	1	1
ttg2	1	1
yiah	1	1
variants	1	1
detoxification	1	1
bame	1	1
duf1202	1	1
dinj	1	1
preconnector	1	1
0977	1	1
chloramphenical	1	1
ydhy	1	1
trax	1	1
duf2776	1	1
preq0	1	1
duf1869	1	1
ycgf	1	1
mlab	1	1
stae	1	1
ompw	1	1
hflbkc	1	1
yfdx	1	1
glutamylcyclotransferase	1	1
upf0257	1	1
mercuric	1	1
acnd	1	1
yqja	1	1
ylie	1	1
x174	1	1
mapk	1	1
meti	1	1
id=73	1	1
spoty	1	1
acts	1	1
ydim	1	1
mono	1	1
gvpn	1	1
altname	1	1
duf2170	1	1
vesicle	1	1
iolb	1	1
ompn	1	1
asna	1	1
yccv	1	1
duf1449	1	1
proteolipid	1	1
upf0181	1	1
neuraminidase	1	1
syetem	1	1
rpb6	1	1
inhibits	1	1
duf1496	1	1
upf0167	1	1
kdui	1	1
duf350	1	1
collar	1	1
duf2623	1	1
ykgb	1	1
tdcb	1	1
yeen	1	1
sana	1	1
mobilization	1	1
span	1	1
duf3811	1	1
blocks	1	1
upf0066	1	1
yphf	1	1
quee	1	1
phytase	1	1
rescue	1	1
wcam	1	1
staf	1	1
deazaguanosine	1	1
hsp31	1	1
staa	1	1
targets	1	1
duf1971	1	1
galaxtoside	1	1
alph	1	1
prepillin	1	1
tcta	1	1
yaeb	1	1
crs1	1	1
duf1493	1	1
salmolysin	1	1
duf481	1	1
hsc62	1	1
csgb	1	1
mcrb	1	1
ycca	1	1
ydjh	1	1
ybby	1	1
ygbe	1	1
duf718	1	1
rhmr	1	1
duf1175	1	1
hpnm	1	1
meningitis	1	1
degp	1	1
upf0014	1	1
haem	1	1
ygew	1	1
uridyltransferase	1	1
ygap	1	1
ompg	1	1
probacteriophage	1	1
score=365	1	1
ynai	1	1
yqce	1	1
activatory	1	1
sef17	1	1
ygfj	1	1
duf1877	1	1
hsdm	1	1
glca	1	1
duf2235	1	1
tcyp	1	1
[pro	1	1
rihb	1	1
cells	1	1
srfk	1	1
stad	1	1
duf904	1	1
yage	1	1
effectors	1	1
stdc	1	1
akta	1	1
cytotoxic	1	1
activates	1	1
csgbac	1	1
rac1	1	1
yhim	1	1
irad	1	1
duf1889	1	1
ytfp	1	1
nitrilotriacetate	1	1
yddg	1	1
alat	1	1
ompc	1	1
d1d4	1	1
yeap	1	1
lysozome	1	1
duf2542	1	1
erdj3	1	1
duf1870	1	1
duf1043	1	1
hiuase	1	1
duf754	1	1
cspa	1	1
duf955	1	1
pulg	1	1
yhhn	1	1
signalling	1	1
01606	1	0
00380	1	0
00023	1	0
05522	1	0
01408	1	0
00251	1	0
05562	1	0
03451	1	0
02380	1	0
03550	1	0
00676	1	0
caattg	1	0
01509	1	0
05138	1	0
1254	1	0
01197	1	0
00872	1	0
25530	1	0
05463	1	0
05467	1	0
00608	1	0
03070	1	0
05714	1	0
gp68	1	0
01033	1	0
04933	1	0
02660	1	0
03855	1	0
cas2ct1978	1	0
mbtb	1	0
00115	1	0
00738	1	0
04578	1	0
mannoside	1	0
hslo	1	0
05205	1	0
2857072	1	0
02775	1	0
05474	1	0
spap	1	0
00675	1	0
00577	1	0
hrcr	1	0
04953	1	0
01608	1	0
04365	1	0
03301	1	0
mdce	1	0
mal2703	1	0
04765	1	0
01828	1	0
00785	1	0
00356	1	0
00067	1	0
duf87	1	0
mal2569	1	0
mal3038	1	0
01727	1	0
sirc	1	0
02231	1	0
04810	1	0
01360	1	0
02803	1	0
00011	1	0
03710	1	0
02334	1	0
chpa	1	0
03936	1	0
01880	1	0
05288	1	0
02568	1	0
00055	1	0
04768	1	0
01096	1	0
yidi	1	0
ybl138	1	0
ybea	1	0
05181	1	0
05555	1	0
05645	1	0
dihydrophenylpropionate	1	0
04522	1	0
03790	1	0
leukotriene	1	0
05720	1	0
00192	1	0
02329	1	0
05116	1	0
mal4211	1	0
00764	1	0
04562	1	0
spanning	1	0
mal0849	1	0
00084	1	0
03310	1	0
04684	1	0
hcpd	1	0
afed	1	0
00766	1	0
05140	1	0
phosph	1	0
duf59	1	0
05466	1	0
01884	1	0
03573	1	0
05598	1	0
02983	1	0
03810	1	0
00194	1	0
04759	1	0
01456	1	0
bthvorf4518p	1	0
05405	1	0
mal0124	1	0
03965	1	0
queosine	1	0
rossman	1	0
05560	1	0
03776	1	0
02776	1	0
04591	1	0
04388	1	0
03244	1	0
02888	1	0
05296	1	0
03924	1	0
02754	1	0
02222	1	0
02309	1	0
ureh	1	0
duf2084	1	0
05458	1	0
is1230	1	0
mal0406	1	0
tppb	1	0
fidl	1	0
03869	1	0
05475	1	0
03178	1	0
04342	1	0
02718	1	0
ygbj	1	0
rafr	1	0
mal1832	1	0
02755	1	0
yihs	1	0
yigm	1	0
mal2550	1	0
01983	1	0
02716	1	0
homocyste	1	0
l17p	1	0
04571	1	0
mal3265	1	0
00235	1	0
04713	1	0
01885	1	0
04830	1	0
00345	1	0
mal1815	1	0
04192	1	0
2776816	1	0
04049	1	0
04690	1	0
03176	1	0
03815	1	0
00760	1	0
05212	1	0
03877	1	0
00039	1	0
01381	1	0
01180	1	0
05747	1	0
00050	1	0
02679	1	0
00182	1	0
03435	1	0
02646	1	0
02726	1	0
00525	1	0
2856164	1	0
04446	1	0
01040	1	0
04737	1	0
04386	1	0
03819	1	0
03656	1	0
04349	1	0
05290	1	0
tetrahydromethanopterin	1	0
03127	1	0
05130	1	0
02832	1	0
01907	1	0
03446	1	0
lipoteichoic	1	0
01326	1	0
00328	1	0
04432	1	0
puup	1	0
00153	1	0
pcor	1	0
01453	1	0
sepd	1	0
00339	1	0
02849	1	0
cascade	1	0
00438	1	0
superinfection	1	0
00517	1	0
01812	1	0
05299	1	0
02344	1	0
02934	1	0
00879	1	0
03072	1	0
puue	1	0
03214	1	0
03000	1	0
40758	1	0
03027	1	0
01729	1	0
pema	1	0
02310	1	0
02083	1	0
05343	1	0
04989	1	0
afad	1	0
l36p	1	0
propionaldehyde	1	0
1107230	1	0
04002	1	0
03862	1	0
03421	1	0
02070	1	0
03887	1	0
03504	1	0
hofm	1	0
05162	1	0
01174	1	0
04086	1	0
mal0117	1	0
02737	1	0
mal0592	1	0
05620	1	0
01166	1	0
01984	1	0
00669	1	0
05180	1	0
01702	1	0
05348	1	0
00538	1	0
02960	1	0
04970	1	0
04799	1	0
02147	1	0
02339	1	0
00225	1	0
ahpd	1	0
02809	1	0
04782	1	0
02106	1	0
03692	1	0
00093	1	0
mal0533	1	0
02707	1	0
05236	1	0
05265	1	0
01868	1	0
score=1438	1	0
00112	1	0
mal2563	1	0
05053	1	0
03162	1	0
05118	1	0
mal1505	1	0
02366	1	0
00441	1	0
mal4215	1	0
mal0149	1	0
mal1001	1	0
00204	1	0
00018	1	0
4423932	1	0
04235	1	0
01108	1	0
yaiz	1	0
deacetylases	1	0
ap4a	1	0
rpib	1	0
05709	1	0
00601	1	0
00500	1	0
00467	1	0
01499	1	0
05220	1	0
02962	1	0
01591	1	0
05169	1	0
01610	1	0
02158	1	0
gros	1	0
04317	1	0
04855	1	0
duf1996	1	0
03054	1	0
03155	1	0
04436	1	0
02728	1	0
02459	1	0
duf1627	1	0
04598	1	0
01959	1	0
02687	1	0
00977	1	0
03629	1	0
00364	1	0
00495	1	0
03499	1	0
glucuronosyltransferase	1	0
05272	1	0
27568	1	0
05026	1	0
ygco	1	0
05182	1	0
02711	1	0
01032	1	0
01442	1	0
mal0121	1	0
03606	1	0
01222	1	0
05344	1	0
04695	1	0
croi	1	0
03240	1	0
02283	1	0
01970	1	0
00542	1	0
05665	1	0
00215	1	0
mal0129	1	0
00003	1	0
l13p	1	0
04098	1	0
mal0126	1	0
00802	1	0
pine	1	0
00585	1	0
kynureninase	1	0
02875	1	0
01854	1	0
04190	1	0
03480	1	0
aad25409	1	0
01570	1	0
l12p	1	0
00693	1	0
mal3094	1	0
05549	1	0
01601	1	0
axial	1	0
04725	1	0
02480	1	0
description=adomet	1	0
03149	1	0
rdoa	1	0
00684	1	0
speb	1	0
wbbj	1	0
00332	1	0
4427609	1	0
01121	1	0
02211	1	0
01529	1	0
04419	1	0
05015	1	0
04707	1	0
02152	1	0
04520	1	0
04129	1	0
01287	1	0
nfsa	1	0
04074	1	0
00198	1	0
04844	1	0
05719	1	0
03388	1	0
00711	1	0
glyoxylase	1	0
03288	1	0
02611	1	0
05531	1	0
0839	1	0
00446	1	0
05239	1	0
poison	1	0
02123	1	0
00640	1	0
05399	1	0
mal3742	1	0
02056	1	0
05766	1	0
00563	1	0
4422817	1	0
03770	1	0
02774	1	0
00359	1	0
01304	1	0
00650	1	0
00052	1	0
05734	1	0
02498	1	0
01305	1	0
03616	1	0
03942	1	0
02327	1	0
yeez	1	0
00788	1	0
[lsu	1	0
05004	1	0
01507	1	0
02118	1	0
03644	1	0
cror	1	0
04558	1	0
03567	1	0
03275	1	0
tibc	1	0
02691	1	0
03552	1	0
03048	1	0
01412	1	0
mal0019	1	0
01906	1	0
02323	1	0
04575	1	0
mal4310	1	0
01622	1	0
00817	1	0
00674	1	0
02324	1	0
05108	1	0
03639	1	0
matb	1	0
03085	1	0
03994	1	0
01436	1	0
04272	1	0
mal3979	1	0
01450	1	0
01955	1	0
00064	1	0
04037	1	0
05478	1	0
156g	1	0
03752	1	0
03643	1	0
04004	1	0
01052	1	0
04012	1	0
mal1546	1	0
02932	1	0
04363	1	0
acok	1	0
mal1755	1	0
05593	1	0
03268	1	0
02919	1	0
02629	1	0
01584	1	0
04848	1	0
00420	1	0
mal4052	1	0
cts2n	1	0
ybio	1	0
03938	1	0
03653	1	0
04021	1	0
04014	1	0
00513	1	0
03235	1	0
iagb	1	0
04964	1	0
02680	1	0
00834	1	0
01745	1	0
01371	1	0
duf2645	1	0
is186	1	0
00572	1	0
02197	1	0
02385	1	0
0830	1	0
00940	1	0
00993	1	0
ymgf	1	0
05419	1	0
02730	1	0
04897	1	0
03284	1	0
01585	1	0
pdus	1	0
04788	1	0
ybl85	1	0
04584	1	0
03950	1	0
00751	1	0
murr	1	0
03357	1	0
03623	1	0
03479	1	0
01213	1	0
00931	1	0
01561	1	0
04377	1	0
03289	1	0
metallothionein	1	0
03985	1	0
03638	1	0
05144	1	0
03652	1	0
00268	1	0
04532	1	0
04357	1	0
mal0094	1	0
sgcq	1	0
01066	1	0
04929	1	0
00789	1	0
00523	1	0
02616	1	0
03453	1	0
01859	1	0
04310	1	0
02150	1	0
22801	1	0
lomr	1	0
yjet	1	0
04201	1	0
04022	1	0
03590	1	0
04892	1	0
4420444	1	0
mal3090	1	0
03845	1	0
01869	1	0
00217	1	0
05141	1	0
05371	1	0
senses	1	0
03878	1	0
deaminating	1	0
03366	1	0
04280	1	0
02892	1	0
01059	1	0
00403	1	0
02286	1	0
01842	1	0
mal3027	1	0
04428	1	0
01547	1	0
03258	1	0
03506	1	0
appr	1	0
02205	1	0
03071	1	0
04603	1	0
04293	1	0
02478	1	0
mal0041	1	0
04717	1	0
00534	1	0
03183	1	0
02342	1	0
hyff	1	0
05304	1	0
ybdb	1	0
02330	1	0
mw06231	1	0
00329	1	0
03052	1	0
ycac	1	0
tade	1	0
00150	1	0
hydroxyvalerate	1	0
03095	1	0
fhaa	1	0
03311	1	0
03782	1	0
00334	1	0
04760	1	0
05363	1	0
04734	1	0
03789	1	0
04728	1	0
01554	1	0
05050	1	0
04065	1	0
03309	1	0
01084	1	0
05061	1	0
03425	1	0
mal0053	1	0
05158	1	0
02642	1	0
04122	1	0
02145	1	0
03595	1	0
05421	1	0
03871	1	0
01430	1	0
04216	1	0
05377	1	0
mal1800	1	0
03474	1	0
04099	1	0
00732	1	0
ybl213	1	0
04076	1	0
03934	1	0
03503	1	0
00632	1	0
05142	1	0
03640	1	0
detox	1	0
00191	1	0
00083	1	0
pbga	1	0
03908	1	0
01092	1	0
03229	1	0
03424	1	0
02403	1	0
04294	1	0
04265	1	0
05364	1	0
duf1706	1	0
01926	1	0
00858	1	0
uprtase	1	0
03858	1	0
03654	1	0
mase2	1	0
04729	1	0
02084	1	0
03693	1	0
02833	1	0
03955	1	0
paae	1	0
04217	1	0
00731	1	0
05173	1	0
mal1853	1	0
03543	1	0
01094	1	0
03505	1	0
mal4206	1	0
04820	1	0
cse4	1	0
03414	1	0
score=416	1	0
00968	1	0
02753	1	0
04900	1	0
05007	1	0
00754	1	0
01173	1	0
00476	1	0
03553	1	0
03916	1	0
4429384	1	0
dape	1	0
01676	1	0
00111	1	0
03697	1	0
01866	1	0
00172	1	0
schlafen	1	0
01764	1	0
04232	1	0
gntu	1	0
04312	1	0
score=804	1	0
00511	1	0
01774	1	0
03484	1	0
05253	1	0
04781	1	0
00811	1	0
05337	1	0
acylphosphatases	1	0
transglutaminase	1	0
04891	1	0
04943	1	0
04485	1	0
00805	1	0
00581	1	0
01107	1	0
04425	1	0
03617	1	0
01604	1	0
00622	1	0
oqxb	1	0
01105	1	0
02199	1	0
05107	1	0
02694	1	0
00510	1	0
02384	1	0
description=lactamase	1	0
03339	1	0
mal0045	1	0
05060	1	0
04637	1	0
02884	1	0
01531	1	0
03972	1	0
05657	1	0
04336	1	0
01341	1	0
01172	1	0
mal0836	1	0
03128	1	0
04470	1	0
02829	1	0
03879	1	0
04962	1	0
00227	1	0
espn2	1	0
01459	1	0
01580	1	0
cts2d	1	0
04560	1	0
00503	1	0
05432	1	0
03893	1	0
03231	1	0
duf2314	1	0
00330	1	0
00854	1	0
03511	1	0
05603	1	0
00562	1	0
03607	1	0
deoxyribonucleotide	1	0
01851	1	0
proteina	1	0
02347	1	0
05098	1	0
00978	1	0
05349	1	0
03793	1	0
03575	1	0
03872	1	0
02461	1	0
prsf	1	0
02567	1	0
04731	1	0
03158	1	0
pduq	1	0
05599	1	0
00130	1	0
mal2756	1	0
02533	1	0
03969	1	0
03624	1	0
01832	1	0
05123	1	0
05104	1	0
05103	1	0
yibp	1	0
s20p	1	0
00255	1	0
03874	1	0
feuc	1	0
00643	1	0
igps	1	0
01649	1	0
02443	1	0
04400	1	0
mal1866	1	0
00890	1	0
duf2339	1	0
01353	1	0
05712	1	0
00274	1	0
05662	1	0
mal4278	1	0
01503	1	0
00045	1	0
00543	1	0
02345	1	0
02075	1	0
mal1848	1	0
shared	1	0
02182	1	0
01908	1	0
00683	1	0
1498	1	0
04967	1	0
03687	1	0
03759	1	0
05080	1	0
05014	1	0
01735	1	0
00199	1	0
00369	1	0
03589	1	0
03399	1	0
02713	1	0
lipa	1	0
02992	1	0
05331	1	0
04430	1	0
05735	1	0
04565	1	0
02484	1	0
00574	1	0
03668	1	0
04220	1	0
00755	1	0
05126	1	0
01348	1	0
02597	1	0
05639	1	0
cyclin	1	0
04319	1	0
02000	1	0
01641	1	0
mal2558	1	0
05436	1	0
03574	1	0
05666	1	0
01590	1	0
01611	1	0
03189	1	0
membraine	1	0
02316	1	0
04795	1	0
05422	1	0
pdum	1	0
pentape	1	0
03612	1	0
05090	1	0
oligopepetide	1	0
1131371	1	0
05354	1	0
areb	1	0
cts1w	1	0
03911	1	0
mdtk	1	0
yieh	1	0
02887	1	0
03233	1	0
01443	1	0
04572	1	0
03801	1	0
04586	1	0
repressors	1	0
04311	1	0
05193	1	0
02733	1	0
03666	1	0
02586	1	0
04007	1	0
01781	1	0
03625	1	0
01449	1	0
01633	1	0
03763	1	0
01598	1	0
phosphosubstrate	1	0
04315	1	0
00838	1	0
02200	1	0
mal0014	1	0
deoxyribonucleoside	1	0
00463	1	0
04681	1	0
02643	1	0
03866	1	0
esterification	1	0
01592	1	0
01221	1	0
inti1	1	0
05188	1	0
mal1847	1	0
04027	1	0
04783	1	0
03088	1	0
02135	1	0
00383	1	0
01992	1	0
